login_attempts,failed_logins,data_transferred_MB,session_duration_min,threat_flag,anomaly_score
7,0,45.49581113432345,12.062216261608626,0,1
3,1,51.53681763176904,18.10408507217233,0,1
2,0,46.55050684785525,18.647915532689634,0,1
4,0,31.730896960340182,14.913425555064478,0,1
2,1,57.5802737876047,17.32003634316232,0,1
2,0,37.51612187872948,19.462576411721862,0,1
3,1,49.3248599247171,17.47668312917596,0,1
0,4,51.53034597067623,33.0091709391908,0,-1
0,1,50.198271537653675,22.56137670788865,0,1
3,0,61.69010925863815,30.005113694296682,0,1
4,0,49.46737440006313,27.46325589417002,0,1
6,0,54.2745540469694,16.80376933274807,0,1
4,1,49.44095966848759,20.187802337099058,0,1
2,0,56.129560841662745,17.825876894627115,0,1
2,0,63.93495297047523,19.19088620356834,0,1
8,1,51.37541829472194,15.117831654056348,0,1
4,1,57.81850357582999,17.792323354148884,0,1
3,1,64.55328934882198,21.797594407666192,0,1
1,0,63.57184246974271,21.66561028471102,0,1
2,1,46.147105963887896,21.267018326081335,0,1
1,2,60.36432355745168,19.701625875582206,0,1
3,0,52.487711600471926,24.3037121261847,0,1
4,0,61.17229997733914,18.71478486960731,0,1
0,0,55.6863458356295,26.957761698808078,0,1
2,2,52.75668076036188,10.76201221491219,0,1
5,3,54.33972080346354,23.28405511987878,0,1
5,2,52.55237956038931,22.441855561236785,0,1
3,0,52.9433304513651,16.62716721374225,0,1
1,2,48.41167639418091,18.223844865723613,0,1
3,1,47.482756593924826,22.323954695545183,0,1
2,1,67.6317492937267,24.579676235743747,0,1
5,0,54.77527911111184,11.252684158344469,0,1
1,3,44.266950777686006,23.141230338271274,0,1
3,1,47.22582568570356,17.71174407221222,0,1
3,2,60.56258453447951,25.626448871492766,0,1
4,0,42.638132899113806,10.803623930919112,0,1
2,0,35.17972318188989,32.22649482560604,0,1
2,1,35.91550859397955,15.569300334929514,0,1
1,5,32.71024399795212,27.14980593394839,0,-1
0,2,37.011851417355416,19.654076901335834,0,1
2,0,38.1913406019919,15.906666313999347,0,1
2,4,63.85237379608139,21.32557002690706,0,1
1,1,49.538207873407316,25.145627224781844,0,1
5,0,46.36736460863283,12.236475996276187,0,1
7,0,35.565869369814266,23.50794424643505,0,1
2,0,48.5687360252866,19.93910750671455,0,1
2,3,32.626719374358075,22.88522041283167,0,1
2,0,46.30582828713635,20.0548767866949,0,1
1,0,70.64494389843675,17.14065580622673,0,1
2,0,56.63803578706365,14.434383743140607,1,1
2,0,47.90201839645469,23.363225560235126,0,1
5,1,56.981236054063565,23.336359960994173,0,1
0,1,44.78456821872432,23.31136123845404,0,1
3,0,41.99322257120812,22.137981597202867,0,1
2,2,67.04129629532842,24.72349435919735,0,1
5,0,38.577253460797266,27.03034639884821,0,1
3,0,46.45878764322649,10.61791076296741,0,1
5,0,53.0603328236351,8.291012780654558,0,1
6,1,40.63765794242552,28.589736799398224,0,1
3,1,56.506049536314094,13.294767427074055,0,1
5,1,46.93405475357748,14.568783566051902,0,1
2,1,56.63910327566857,18.56192844062538,0,1
0,0,55.85984179750518,11.730142106434489,0,1
6,2,47.5698786937417,18.092066513461813,0,1
5,2,67.10658672590985,15.259473279386675,0,1
3,2,43.34664196566558,18.833295651514963,0,1
6,1,63.48870470548737,21.399206524535508,0,1
3,5,61.74933242628041,18.282308872852177,0,-1
1,2,67.7088220766044,18.029763573014264,0,1
0,4,51.74056039343021,21.289978983958232,0,1
2,2,42.1141428807201,25.22145898974974,0,1
2,0,70.76796585329546,28.01482173460833,0,1
4,1,46.65298532023636,18.907308729988923,0,1
5,1,41.86457427294465,29.124445759616183,0,1
1,1,48.10213254095187,24.38353417380623,0,1
4,3,40.183092838429225,13.839957730134119,0,1
3,2,55.26148825123346,13.693958721931626,0,1
2,0,43.943316182414875,17.11356074698665,0,1
3,0,47.12515830095128,27.22301991679863,0,1
2,0,59.67778861664962,17.493163422172316,0,1
3,0,56.236932101761916,10.538215877468634,0,1
5,0,50.15584572569659,18.855578955561448,0,1
2,4,51.70873528746982,10.097140162197967,0,-1
5,1,50.122554306315415,14.72507176531564,0,1
1,0,45.688449335826355,17.06485796853707,0,1
0,2,49.97473339152213,20.748344554623458,0,1
4,0,54.908416254929435,25.120811633034393,0,1
6,1,48.738378710211606,23.47067971685882,1,1
4,0,54.19767630230274,14.103376007762572,0,1
3,2,41.63331221576953,18.14143868917174,0,1
5,2,43.961063488542955,20.381877943512833,0,1
2,0,42.65679496726025,18.688964377767505,0,1
2,0,44.34868628207594,18.65352387065853,0,1
2,1,62.87181046706091,11.386283376728642,0,1
4,0,57.2603879311036,14.236329244301798,0,1
3,0,39.230768813156544,17.985300754303633,0,1
5,1,54.37498296408455,4.533871625274188,0,1
2,1,46.0941768735143,23.20322160004927,0,1
2,0,43.17615414528434,13.136604501444651,0,1
3,2,35.14260534277493,23.43419066632569,0,1
3,2,59.71918693820244,22.99458002235455,0,1
4,0,36.36136850332861,17.28153478443808,0,1
1,3,49.48036821990126,25.00274162850769,0,1
0,2,40.53688754275131,23.715986724624667,0,1
1,1,57.758439470699244,18.4551926458268,0,1
4,0,46.65648173686049,17.891201924041507,0,1
3,1,48.65537344479655,25.486163928321783,0,1
4,0,48.992657370699675,21.16006919703832,0,1
1,1,53.02570334935783,25.223485841840713,0,1
5,5,50.130047639833094,8.055129628236315,0,-1
3,1,49.56726811038884,20.49242548509731,0,1
4,1,44.815980247452224,12.112954565153135,0,1
4,1,34.25270626657907,19.871057462566185,0,1
4,0,38.81449040458145,23.569101041729418,0,1
1,1,57.18479738680646,28.695700728745514,0,1
4,2,46.94180536673702,15.309166357814071,0,1
3,0,43.359902222775204,17.371475973490085,0,1
2,1,35.94271855581955,19.522335464622312,0,1
5,0,32.80352859909648,15.127344492690547,0,1
4,0,42.96793119871801,24.892798643946286,0,1
3,0,58.88052854045257,19.649527273171884,0,1
4,0,44.42929806377681,20.60978511688023,0,1
4,2,54.00485525241447,23.100865633870793,0,1
3,1,43.96940170602042,19.641442418122953,0,1
1,1,56.38866696028849,15.912304359120673,0,1
2,2,46.482491981913306,19.684898808507665,0,1
0,1,37.681157544495036,15.719093202433054,0,1
4,3,47.31046932100556,20.53990444558243,0,1
1,1,68.34000418280408,24.984688604008984,0,1
5,4,67.89884315550854,14.125108538638342,0,-1
1,3,54.865333027793646,12.338144992789537,0,1
4,1,48.629411845862975,20.24624967959837,0,1
1,1,53.039018020950834,16.16100191628047,0,1
6,1,53.1685233873329,20.158726372059846,0,1
4,0,49.601132476328985,21.602017603048505,0,1
1,1,54.40944019922617,9.281568855357303,0,1
3,3,52.08226862153563,23.449247138292712,0,1
3,1,46.840276146356864,14.151657485223755,0,1
4,2,38.04743200616357,19.88826024717655,0,1
2,1,45.39940757779834,16.70308832280785,0,1
4,1,57.99518849073597,17.24021492607853,0,1
3,4,49.68537775504635,28.46978969808994,0,1
3,3,53.00286891587505,21.596337603978306,0,1
2,0,47.16984472295587,24.523442014767955,0,1
4,0,39.40402494989375,20.754706771013716,0,1
3,1,47.61370285128177,23.10006787327477,0,1
1,1,39.77544099250649,22.08689181071726,0,1
1,1,39.137108263964485,21.27228072343413,0,1
2,0,62.0563660886941,25.5357795458234,0,1
2,4,45.79913995065784,20.78252726922135,0,1
1,1,42.58515274539966,31.425742861088526,0,1
6,1,66.17959684380905,24.80265786406219,0,1
2,1,58.149850354042414,14.30229651130155,0,1
5,1,46.284907744981616,19.11725145508509,0,1
7,2,54.276363255523684,21.98538799745334,0,1
5,0,47.642116817392974,20.222484178560183,0,1
4,1,43.073203207204,23.43436709486084,0,1
3,1,54.746912244850044,23.98508352416937,0,1
4,0,46.75698114679797,13.202065071005176,0,1
1,0,50.754980089994035,26.40538772358247,0,1
2,1,60.21363234899672,17.51591267256978,0,1
4,0,59.112131037953766,17.020477470676212,0,1
1,0,44.499067081439236,17.0043880364723,0,1
4,0,54.86031602287086,24.042882029952914,0,1
6,0,38.72143753854244,18.66466150926107,0,1
3,3,54.504141613157046,16.682241778311464,0,1
1,0,51.48495305801106,17.880204212782314,0,1
2,2,53.78979362363431,11.026541705420614,0,1
4,1,47.02555245355767,15.789181180242565,0,1
3,1,70.84071273652489,13.802082256734503,0,1
1,3,40.98700292379686,18.654153347520545,0,1
7,0,59.71551710968461,23.32096635136796,0,1
2,3,39.683016802316686,22.769379504666134,0,1
5,1,55.04344174629321,26.283752487732915,0,1
6,0,55.757899772517824,25.169879086483103,0,1
1,1,50.54975871562285,17.357016425408116,0,1
0,0,45.046755894562956,20.095357003768566,0,1
2,1,51.41134890745299,19.837219528892906,0,1
3,0,52.67010333430174,9.244736586390566,0,1
5,1,67.89936486306283,13.913702315451278,0,1
0,0,41.27659714699704,19.163566614244438,0,1
0,0,44.44086503685998,19.13551782429596,0,1
3,0,52.84735557069336,22.561625271025836,0,1
4,3,47.439462096047485,22.31820814767924,0,1
3,1,48.999589622693996,11.146537489501323,0,1
4,0,60.703518353637605,22.59298367228765,0,1
3,2,21.797334965707652,20.892936032268818,0,1
5,0,44.02050654982189,23.116865908223147,0,1
6,4,32.576307737487504,25.334327938207945,0,-1
3,0,38.0418356309593,19.285585136060142,0,1
4,1,74.0462449207247,26.2279411849004,0,1
1,0,55.98168133952756,15.552997730534766,0,1
3,1,59.51564925058104,15.271309398138907,0,1
3,0,49.19470350213569,22.143860950677706,0,1
2,2,57.5871382483191,18.156162273474102,0,1
4,0,32.33435492479751,21.308162823094847,0,1
3,0,60.38298411769601,29.964910599222456,0,1
5,1,41.801558814401,21.967475367519878,0,1
3,2,44.68684180674087,21.060847694320596,0,1
3,0,55.05151070454652,15.653898106740764,0,1
2,0,53.16446758582215,11.500100966878268,0,1
0,0,50.84620048393549,19.637266923632446,0,1
4,0,36.36903846419681,25.33435123304098,0,1
3,1,50.99813668821642,18.38530996469663,0,1
2,2,59.60561353483229,22.007312496026845,0,1
4,0,44.67512903900206,27.13248636359291,0,1
6,2,63.14937045340296,27.0075815661518,0,1
4,2,41.27308064085991,22.144079438008912,0,1
4,0,50.06547891718374,20.850532393286713,0,1
2,1,65.35327733376613,12.406834754984622,0,1
1,2,43.186000873003906,16.8490267791153,0,1
1,0,60.53985483377074,18.596220959909633,0,1
1,2,69.74652362221809,15.738341942829239,0,1
4,0,51.7104406892415,21.24226631476382,0,1
3,2,44.72983012616693,29.558240917430506,0,1
4,0,42.27261197049977,27.58880796330808,0,1
4,1,63.04602703347325,21.219399309156035,0,1
2,0,62.76694199339649,23.897170360124143,0,1
6,1,64.49309122868675,16.356978423219406,0,1
3,0,49.67161649344053,27.320446753344008,0,1
1,1,60.37806941527105,12.190167020274098,0,1
3,1,49.5116060887393,24.56414080543081,0,1
2,1,41.16944878391641,22.477948550998875,0,1
2,1,61.24176785112353,16.220703066227877,0,1
3,1,66.33870278278205,18.95606621631031,0,1
3,1,39.7939802721868,14.328736484219704,0,1
3,2,39.6056903709933,14.54179976098884,0,1
3,2,50.39981934230125,12.04472999688035,0,1
6,1,59.56128605741,23.837569511003558,0,1
6,0,38.661808062460466,26.02672484713341,0,1
3,1,52.27015736955906,9.19096068093287,0,1
3,2,44.09573045940248,29.19152758075753,0,1
3,2,57.00829099825002,19.9399588168158,0,1
2,0,42.0211317850411,21.44926602438419,0,1
3,1,57.71803000274179,12.637935822074619,0,1
3,1,48.41785189182292,26.604128750824326,0,1
3,1,40.628594763189575,21.001250465834172,0,1
1,1,50.63689955426889,25.694131198856496,0,1
4,1,30.620266855116473,26.104291603238718,0,1
1,3,44.4090542789506,26.67437211360635,0,1
4,0,53.37401070324662,16.758596120738986,0,1
2,0,32.28245220968105,18.960189960533977,0,1
2,3,24.288631468945887,16.94148962635243,0,1
5,1,26.606326801868327,24.475482313706415,0,1
4,2,63.2712855550037,21.664446146818705,0,1
1,0,49.232409872372706,25.34572432006619,0,1
1,0,44.67534605992813,25.56369401528616,0,1
5,0,59.4515473566683,11.363702545305461,0,1
3,0,45.95550317530889,26.753850652769362,0,1
1,0,52.68461899866732,24.754304788828588,0,1
1,0,50.25755350923263,18.153875584072512,0,1
5,0,45.29000579247022,21.748963832648144,0,1
4,3,52.94145883889106,19.38165214208648,0,1
4,0,57.732612214201446,23.08027839315588,0,1
1,0,48.15093382983012,18.14301809647562,0,1
0,2,45.39444426845385,22.394636205845536,0,1
4,1,46.57487592000547,20.33652652329676,0,1
2,1,27.020874672142682,17.839030482523473,0,1
4,1,52.83059546508912,20.950681224510294,0,1
1,3,37.908887110114485,33.53234786744379,0,-1
1,2,56.29718724118924,16.57231685087159,0,1
4,1,49.09575899324706,18.750282043692152,0,1
2,1,51.051210965304406,16.659438001834847,0,1
1,2,57.00329170606202,17.183918072362083,0,1
1,1,40.73476233659065,24.07887176692679,0,1
3,0,53.69248443350957,23.57941229818034,0,1
4,1,52.67621052562665,19.97068248339345,0,1
2,4,48.15219167357207,25.13148292634556,0,1
2,1,40.71813799236462,23.96721647747155,0,1
4,2,55.952383640551645,19.188329069868928,0,1
3,3,57.03454544419316,12.330676291028968,0,1
1,1,51.13602025977884,24.148915039745013,0,1
1,1,39.296975842853556,20.848323105009875,0,1
3,1,44.72550967074546,20.11111731850296,0,1
2,0,49.39667277579933,17.669759899951423,0,1
3,0,56.88494549982094,23.72324474558158,0,1
2,0,34.16510598886883,21.742481262142505,0,1
6,2,44.36196535695623,18.815859785988515,0,1
7,0,45.97327440057798,13.872727263905443,0,1
4,1,49.16778420596971,25.33964550940038,0,1
2,0,36.98674715975153,23.024526115779384,0,1
2,0,47.82467221626667,21.27701449972798,0,1
0,0,46.895164356874105,6.7161300244300115,0,1
5,1,39.62408128510343,19.8105287144197,0,1
2,0,48.820324158313156,18.793981482621682,0,1
4,2,44.58830903214498,16.907521574728296,0,1
4,1,54.95586142509707,23.77117639282142,0,1
4,1,41.14672438995662,23.574300170836388,0,1
5,2,50.898341221284554,22.184123585961938,0,1
3,2,41.916111627707316,25.18945457383871,0,1
3,0,44.002457618411874,14.888507429830787,0,1
5,0,52.972916277054054,17.731729716153467,0,1
4,1,52.34717732842156,20.37396131592903,0,1
3,1,45.82977817421639,16.889989903860425,0,1
4,1,47.30589381667332,23.63584610851771,0,1
3,0,35.46393554890476,17.388995759341523,0,1
3,1,64.027643105807,26.491850022233773,0,1
4,0,56.87456397878028,15.344202991249052,0,1
3,0,56.51448050871107,30.659918247503086,0,1
1,0,34.04967783043785,30.146486778012115,0,1
3,0,44.045100075107136,19.526234268423277,0,1
2,2,46.65453971076377,25.730852254628743,0,1
2,0,30.68938507965988,17.997859697456963,0,1
4,0,58.89950096076087,25.066432491156725,0,1
4,1,64.53884488548137,19.120108342716147,0,1
1,1,70.61934956003614,13.57280050745758,0,1
7,1,39.541161724822636,2.3359090616055056,0,-1
3,1,51.17323496834274,18.656432769646948,0,1
2,1,63.228182691504216,21.395312543426463,0,1
6,1,47.46381521053046,26.651582130181083,0,1
0,2,44.33012086157322,20.18312516075695,0,1
6,1,31.33982326455509,25.014550673587944,0,1
3,2,61.32622457771749,17.730292263892366,0,1
3,1,49.80739243926635,18.313605152342774,0,1
5,2,42.706581410369374,25.270178412642927,0,1
5,1,52.838572898288604,7.67662757665364,0,1
2,0,51.53005373178665,20.06491914451458,0,1
4,0,51.68259102354592,18.000193252220676,0,1
3,2,47.82901937673325,26.803056024261423,1,1
6,1,66.22358158763366,17.3587685251009,0,1
1,1,48.66340266737578,22.58292484785047,0,1
3,0,66.19322076323304,24.607584846673472,1,1
5,0,55.641169264001974,12.537020029347948,0,1
3,2,53.51170142761731,19.303148458630496,0,1
2,0,48.86725246721845,17.84181782957031,0,1
0,2,59.73956693545921,24.731466234147973,0,1
1,0,51.12991767577995,23.37540920406097,0,1
4,0,40.67868784886468,18.83398984970409,0,1
6,2,40.34507809001965,14.76295974791974,0,1
2,0,54.22484621934272,25.19073348010045,0,1
4,0,40.92621114833504,19.661736117006093,0,1
1,1,49.377689430275005,11.908117171662688,0,1
1,2,60.57184538551091,12.33809800515038,0,1
9,2,53.03970177894334,22.188167150364883,0,1
2,1,42.778651296712525,13.620969036172406,0,1
2,3,64.0998751161614,29.29823746801807,0,1
3,1,55.47875236994702,15.314648578203347,0,1
4,0,60.17792987204089,19.99819637321362,0,1
2,0,27.324416567906976,20.795559830801526,0,1
1,0,53.30852878262746,16.353111303815773,0,1
2,0,58.421578363798936,8.800864847110157,0,1
1,0,67.00288642297993,20.954475488081137,0,1
0,2,35.36181415848959,16.23380004948871,0,1
3,1,62.06114589194533,20.582692138082216,0,1
2,1,66.44380285701244,19.388344738806456,0,1
6,0,29.827110227210206,21.316456240359017,0,1
2,1,54.785911098697426,27.809350603280297,0,1
2,0,56.17620814340702,17.269084936364386,0,1
2,0,46.729923373480936,17.65577672828752,0,1
6,3,45.099055399337104,11.67101348623055,0,1
1,0,56.67853913287822,19.024080244503526,0,1
4,1,43.85018246589368,22.049349946374832,0,1
4,0,47.82750671581902,17.582525612144867,0,1
2,1,58.124349008239214,22.082152502027455,0,1
3,0,67.54043050326864,19.112457372554044,0,1
0,2,55.37984272542018,13.488668810155051,0,1
3,1,51.33484495414512,21.559925355915524,0,1
4,2,44.8360251533923,18.970839332174915,0,1
2,3,39.89399959348944,20.613789107046788,0,1
4,1,61.095782415009495,17.16525058394792,0,1
0,0,48.46550148873116,16.722987385045524,0,1
2,3,61.507032746667285,20.787054037764825,0,1
4,0,46.70448122004538,18.847000439789326,0,1
4,0,43.50711338638989,28.621391245846326,0,1
2,0,54.20798888827516,23.993652560805824,0,1
3,0,49.234640607315995,22.72502129733844,0,1
4,1,37.944713953892624,19.112595992492928,0,1
4,1,68.17368329781849,9.869882757617454,0,1
3,0,43.73016226228363,15.962025361911605,0,1
3,0,59.27591521174214,16.76353273707841,0,1
3,1,58.418566293964815,18.62507806855043,0,1
2,0,37.40537235085643,19.83320250305023,0,1
3,3,39.97612355383515,23.280374827427476,0,1
4,0,46.98490660299872,21.365727805350325,0,1
5,3,41.34353455421683,25.796015957349525,0,1
5,0,67.26456371878689,18.440490132403752,0,1
1,0,47.99824363201488,21.28581472085081,0,1
5,1,58.897490428140685,21.719221138894003,0,1
4,1,55.13637389000204,21.228631421792944,0,1
2,1,52.64022448996353,26.40945123970071,0,1
2,1,50.40321210739588,24.018871613735964,0,1
1,2,62.37130707788697,13.402983902492888,0,1
3,4,41.74907026664983,19.4283445047033,0,1
5,0,67.26335310456587,19.930131588851026,0,1
1,0,37.12776819495905,30.75770531847503,0,1
2,2,57.81511725622424,18.35104409377265,0,1
3,1,35.948361400602174,15.08758048331909,0,1
3,3,46.842944477730406,22.19162714738322,0,1
3,1,50.93309938060967,22.484928598118895,0,1
3,1,45.13304651170486,19.63113568135154,0,1
5,1,48.183304303831086,18.89869498514555,0,1
4,2,36.130295520692066,24.744519780310426,0,1
3,0,40.125495312764485,15.732009228700898,0,1
5,2,54.98264707195882,18.295233285657318,0,1
4,1,50.29671824977445,17.389250689433062,0,1
1,0,43.09471974178493,25.46947298810294,0,1
3,3,63.24277763129671,21.427471016431717,0,1
3,3,37.80069100009784,14.675029513393648,0,1
1,1,46.38409534135937,15.177468033686155,0,1
5,1,44.94343721821528,29.367075618060756,0,1
3,2,56.15037627761044,25.4160887405352,0,1
2,1,50.48163691137194,24.207751407617398,0,1
3,0,48.91834753465403,20.061234704866713,0,1
3,2,31.55783296132761,27.542366200602046,0,1
3,0,58.65034480632093,14.482976070108707,0,1
1,1,47.82174185168263,23.764837561022453,0,1
5,0,51.1566101761042,17.783632467372183,0,1
1,0,42.514367799061226,18.755533401723852,0,1
4,0,40.941712371829276,23.628946324161934,0,1
2,6,64.99287758475687,19.28221245659246,0,-1
3,1,32.26761421737587,17.82650070269371,0,1
4,1,39.458009722172285,17.524211759560373,0,1
3,0,64.8049215266908,10.068271272444377,0,1
8,1,56.40746380998654,23.81601809637828,0,1
2,2,46.7453746825758,14.966849636006033,0,1
2,2,62.46596314288653,29.29204702829639,0,1
1,2,54.46860116396009,18.561937250925038,0,1
1,0,52.326600919744195,26.547198987229788,0,1
5,0,52.25562017102418,10.954844836586595,0,1
2,0,54.65238217214494,23.657415105992996,0,1
0,0,55.05692501297453,24.942778662559057,0,1
2,1,71.95973052895957,26.517818171822167,0,1
5,1,48.05107188327328,12.359806136066933,0,1
4,1,48.359528118517964,16.486406814565356,0,1
4,2,37.63106812429286,22.8825497637804,0,1
4,1,49.48102613178982,20.742209894220547,0,1
4,0,68.62886899544819,21.466798212819175,0,1
1,1,59.84485002434656,18.19856697095334,0,1
3,0,44.56332256124672,27.753993075278455,0,1
1,1,50.30041364521285,33.042327241399065,0,1
4,1,37.035616244150056,20.519899620045447,0,1
4,0,40.308806557016936,22.26710622752626,0,1
3,1,51.49441152613718,20.281218728114087,0,1
3,2,45.05545397179547,26.420266995237185,0,1
3,2,39.55400210621582,24.145581421284056,0,1
4,1,54.898407647378924,14.668097146815782,0,1
2,2,49.17749913346676,16.936489947526773,0,1
3,2,34.32449628308961,14.953516034970566,0,1
4,2,29.24853033832212,33.474111660977556,0,-1
5,0,44.299885014257455,23.176558917910345,0,1
2,3,34.11734856558472,17.021568869451087,0,1
2,0,31.310885935293456,16.6222397968758,0,1
1,1,61.28969201402085,24.026156364834552,0,1
2,0,49.02289110134707,24.52460074829567,0,1
4,0,47.34553621774497,23.990538565422053,0,1
2,1,48.11594183849251,17.8722132067514,0,1
2,0,38.6216784920703,21.529218222070888,0,1
4,2,54.109761650141685,20.554575488166922,0,1
3,2,48.692996732674594,15.318698137807864,0,1
4,0,42.42591344020588,15.367530785619891,0,1
1,1,43.92371315475,22.059825222715677,1,1
3,1,37.72541286787705,20.982255405218293,0,1
6,1,45.93757127098165,22.76675855421106,0,1
3,1,47.60372119217486,23.95511519346859,0,1
1,1,45.67716670870036,27.496913112487643,0,1
3,0,50.551545573415865,16.120478069419768,0,1
6,0,49.21488295238244,23.15118099362691,0,1
4,1,52.30768538664607,23.745994082643424,0,1
4,3,59.43097036921594,18.439347937372776,0,1
1,3,55.93023477213081,20.60931591784634,0,1
5,3,59.54589840510336,18.56720721651963,0,1
0,0,41.522657701737714,30.542951916785874,0,1
5,1,44.913851059113426,20.52426345220553,1,1
2,0,56.535966839459675,22.257525543556966,0,1
0,1,56.71477671432086,18.680078515413943,0,1
3,0,43.21379382463118,17.601827168746052,0,1
6,1,56.11583925781743,13.489986691491614,0,1
3,2,40.56467883354058,25.499343123626666,0,1
2,1,54.81055724141794,23.842187486983004,0,1
2,2,49.73703799134359,18.494517777801075,0,1
2,1,36.15564396093664,15.498150484680288,0,1
3,0,45.65926178240593,20.899542632100715,0,1
7,2,71.82267809695493,17.511515968515155,0,1
0,2,52.027803628049945,18.889787156839393,0,1
3,1,73.0044997671826,13.68220027698558,0,1
3,1,35.560734701249636,21.08534790324015,0,1
4,2,57.507417926638425,21.185016009943748,0,1
3,1,24.656638081928843,25.473614421198423,0,1
3,3,49.997645150852165,19.246292156836965,0,1
3,2,56.31217377651321,18.332187613980818,0,1
3,0,58.37890094996276,12.216195669413874,0,1
7,1,42.00730275419587,25.504804741813146,0,1
2,0,60.390904219767364,24.464115582784796,0,1
2,0,44.66285239955305,20.14369220703401,0,1
3,0,48.35902748887603,13.35384472734814,0,1
3,0,45.666777806433664,13.92736484455929,0,1
4,1,38.63610649267669,17.264470356178553,0,1
2,0,65.69719587420859,24.82612854433332,0,1
3,1,50.48017817158077,21.451688176208187,0,1
3,2,60.87318378658628,12.533214055591124,0,1
3,1,60.447112417646004,22.021059573001104,0,1
2,0,40.32059785727017,15.804267104145714,0,1
3,2,62.161272476716015,17.388938867439272,0,1
1,2,55.03414243549322,24.858690062608527,0,1
5,1,39.59098135527111,23.827520418904157,0,1
4,3,54.488508313415046,25.465499414127116,0,1
3,0,39.77032115131932,19.884332404578938,0,1
4,0,66.06458367978641,24.415122789330937,0,1
3,3,58.13786744922096,17.06931868118471,0,1
3,1,49.288514378089644,18.71217032697353,0,1
4,0,62.648036182171836,18.368533877976045,0,1
3,1,34.18012355296462,20.11932509112247,0,1
4,1,42.506586998799584,13.567544568439608,0,1
2,2,47.47580278259628,18.874975484383192,0,1
5,0,72.35684681425518,27.258286507593695,0,-1
4,0,39.29517099126594,14.53735919094283,0,1
2,1,32.92694058259327,13.353393590424838,0,1
3,2,35.556144855017294,13.75655836168886,0,1
4,1,59.062158692056016,33.3092972203732,0,1
4,1,44.05807729461143,22.324259904351887,0,1
4,1,48.409133356313866,18.64867307829309,0,1
5,1,57.62832641674484,20.341602065040682,0,1
2,2,48.41915372042089,21.13819699623409,0,1
3,1,52.041466045080554,16.797750121353097,0,1
3,1,55.35215147609696,17.413916256454485,0,1
3,0,45.693236080397845,19.21158433898985,0,1
2,4,48.33682940070316,16.37622455882547,0,1
3,0,52.41955402321012,18.015326964894058,0,1
2,0,58.6817927305322,21.765457886651728,0,1
6,1,42.07630735819351,15.014234101899502,0,1
4,3,19.794240781702204,33.04974710473926,0,-1
2,1,56.79583149385647,23.765783054430997,0,1
1,2,59.27715918750085,13.649576307436742,0,1
4,3,52.00034162130172,7.610482454496941,0,1
4,0,52.682932189565356,16.562483574311106,0,1
2,0,44.3569010585983,23.421803248036237,0,1
6,0,55.00183421534924,22.452349472250525,0,1
3,1,58.531668196841885,19.445757448256938,0,1
0,1,50.564963414184845,16.992787694284573,0,1
3,0,74.91248330007267,15.47934313004035,0,1
1,3,34.362589123286206,17.987084644452466,0,1
2,3,51.62961670856347,14.938100130861988,0,1
3,1,38.256470376826854,18.005611218957753,1,1
2,1,58.7984592395689,26.65475467911411,0,1
3,2,34.185245719578184,16.143801003753,0,1
3,1,36.66078457282302,23.05440641525994,0,1
2,0,43.66813059450796,23.817119064921016,0,1
5,2,52.658321698554,14.60199340732042,0,1
1,3,44.04528611338383,15.783140627202481,0,1
3,0,44.14558737400907,25.34471718493395,0,1
3,0,48.19109545073915,15.37117980174651,1,1
3,0,47.57759840938493,19.712571253945985,0,1
4,1,64.87449388318524,30.19991911084263,0,1
4,0,56.85911119668968,24.89916128530682,0,1
1,1,46.75423260215356,20.42615225867783,0,1
4,1,70.97011911213615,24.20365287265627,0,1
2,0,54.91661174856009,19.72038957342991,0,1
1,0,40.310379446864516,25.09115916601737,0,1
3,1,52.56513739991844,9.768672843267645,0,1
4,0,55.35512544865315,19.303670018125274,0,1
0,1,43.12375280938652,9.56830046703589,0,1
4,4,39.47491089193961,20.806775941159145,0,1
3,2,50.86459090042442,18.819110508636506,0,1
4,0,46.39778228693964,26.80364923321165,0,1
0,0,64.79127888455443,23.559136842988337,0,1
2,0,57.411558240849146,17.36956156229967,0,1
6,0,43.5922472591342,17.968918717095676,0,1
4,0,54.259381109485886,21.903482651148902,0,1
4,4,62.67128142724739,17.137197037233637,0,-1
2,2,36.0619555410035,19.838136068077276,0,1
1,0,39.77221759012248,26.583490322574345,0,1
2,0,49.88831382720469,15.854349082348108,0,1
3,0,50.35601967905034,17.76162817021802,0,1
2,0,49.478024945371395,18.462838272753416,0,1
4,0,46.89222821212322,35.79036713092812,0,1
3,0,46.739396775479804,23.041213312535834,0,1
3,0,53.84258136821629,25.66034169523921,0,1
1,1,61.33942553639173,23.840628559391924,0,1
3,0,45.19047270311573,24.176969329926496,0,1
4,2,74.38399345170654,22.36786768666144,0,1
3,1,69.60691435740317,21.826346000295462,0,1
2,0,63.292556295800814,12.746276727657317,0,1
2,0,56.224833345615615,21.7893227817147,0,1
4,1,70.07988106470155,19.45828203803521,0,1
1,1,47.098846350005914,22.727284514247476,0,1
4,1,41.67395588009766,19.645704166797763,0,1
1,1,44.74027940596016,23.81582146363996,0,1
2,1,39.97057196909918,24.699662855745903,0,1
1,2,51.218013223133696,5.439199876771179,0,1
1,2,52.998304641277436,17.83053590917021,0,1
2,0,52.008398386811066,10.713065470559366,0,1
